post_id,ig_post_id,shortcode,post_type,product_type,post_url,owner_username,owner_full_name,owner_id,owner_profile_url,caption,hashtags,mentions,likes,comments,engagement_raw,timestamp,isCommentsDisabled
DUGl9gdiLn_,3820908288334674431,DUGl9gdiLn_,Video,clips,https://www.instagram.com/p/DUGl9gdiLn_/,pcgamer_mag,PC Gamer,5914645531,https://www.instagram.com/pcgamer_mag,ChatGPT nukes 2 years of work with single settings change 😨 #ai #chatgpt #fail #news #pcgamer #pcgaming,"['ai', 'chatgpt', 'fail', 'news', 'pcgamer', 'pcgaming']",[],169.0,9.0,178.0,2026-01-29 18:00:48+00:00,False
DUGQ_iuEiQO,3820816069221819406,DUGQ_iuEiQO,Image,,https://www.instagram.com/p/DUGQ_iuEiQO/,pcgamer_mag,PC Gamer,5914645531,https://www.instagram.com/pcgamer_mag,"Because of Iudex Gundyr I now strafe every boss whenever possible 🤝 

#pcgamer #pcgaming #fromsoftware #darksouls3 #darksouls","['pcgamer', 'pcgaming', 'fromsoftware', 'darksouls3', 'darksouls']",[],59.0,0.0,59.0,2026-01-29 15:30:27+00:00,False
DTmbcsHCZEq,3811854853379559722,DTmbcsHCZEq,Image,,https://www.instagram.com/p/DTmbcsHCZEq/,pewdiepie,PewDiePie,13506898,https://www.instagram.com/pewdiepie,"New Vidya up
Visited WIT studio 
Drew terrible art
Had a blast!",[],[],598779.0,1230.0,600009.0,2026-01-17 05:42:10+00:00,False
DNiXVEfpj3W,3702624446656691670,DNiXVEfpj3W,Sidecar,,https://www.instagram.com/p/DNiXVEfpj3W/,pewdiepie,PewDiePie,13506898,https://www.instagram.com/pewdiepie,Celebrating 14 Years and 6 years married today with this Italian Mamacita 😻,[],[],1231440.0,4334.0,1235774.0,2025-08-19 12:40:51+00:00,False
DMBAQy6AkWW,3675219925082981782,DMBAQy6AkWW,Sidecar,,https://www.instagram.com/p/DMBAQy6AkWW/,pewdiepie,PewDiePie,13506898,https://www.instagram.com/pewdiepie,🔥 🔥 🔥 @gfuelenergy,[],['gfuelenergy'],62715.0,501.0,63216.0,2025-07-12 17:12:57+00:00,False
DJfWyRzzGts,3629720036803636076,DJfWyRzzGts,Sidecar,,https://www.instagram.com/p/DJfWyRzzGts/,pewdiepie,PewDiePie,13506898,https://www.instagram.com/pewdiepie,"Never thought I'd be raising a kid with four dogs… in a foreign country, too! You’re the reason this family feels so full of love and just the right amount of madness.

Every ""crazy"" thing we’ve done together has made life richer and better. You make me brave to want more - but you've also kept me grounded, even when I didn’t deserve it. I see how you show up every day with so much love no matter what. And now, watching you with Björn, I see it all again. From the way he lights up every time you enter the room, to the quiet moments of you reading books together.

You’re the best mom he could ever have and were both so lucky to be loved by you.

Happy Mother’s Day 👧❤️🧔🐻🐶🐶🐶🐶",[],[],1374969.0,3077.0,1378046.0,2025-05-10 22:32:48+00:00,False
DFFzNRkyBGV,3550469093847470485,DFFzNRkyBGV,Sidecar,,https://www.instagram.com/p/DFFzNRkyBGV/,pewdiepie,PewDiePie,13506898,https://www.instagram.com/pewdiepie,Some random snaps from travels 🐻👍,[],[],1630086.0,4121.0,1634207.0,2025-01-21 14:15:19+00:00,False
DByZPIYSnUe,3490963652117951774,DByZPIYSnUe,Image,,https://www.instagram.com/p/DByZPIYSnUe/,pewdiepie,PewDiePie,13506898,https://www.instagram.com/pewdiepie,Happy Halloween from the Kjellbergs! 🎃🔺🐸🫖,[],[],1368342.0,2886.0,1371228.0,2024-10-31 11:48:38+00:00,False
C-3TcrTzKS7,3438302374052799675,C-3TcrTzKS7,Sidecar,,https://www.instagram.com/p/C-3TcrTzKS7/,pewdiepie,PewDiePie,13506898,https://www.instagram.com/pewdiepie,5 years married! 🎉 So fortunate to share every day with the most amazing mom and wife. Can't wait for more adventures together—this time in beautiful Switzerland! 🇨🇭❤️,[],[],2173790.0,5626.0,2179416.0,2024-08-19 20:00:05+00:00,False
C7tcQmjJc8E,3381483181430918916,C7tcQmjJc8E,Sidecar,,https://www.instagram.com/p/C7tcQmjJc8E/,pewdiepie,PewDiePie,13506898,https://www.instagram.com/pewdiepie,Took little boy to homeland! 🇸🇪👶🇮🇹,[],[],1641313.0,3572.0,1644885.0,2024-06-02 10:30:29+00:00,False
C5ij-BSpqhq,3342392067084429418,C5ij-BSpqhq,Sidecar,,https://www.instagram.com/p/C5ij-BSpqhq/,pewdiepie,PewDiePie,13506898,https://www.instagram.com/pewdiepie,"Mom appreciation post time 😤Thank you for making every day fun, being our rock, and for being the best mom to Björn. 💓 Parenting have been challenging at times, but I always know, with you anything is possible! Can't wait for all the memories we'll make, now as a family 💕",[],[],1445929.0,3289.0,1449218.0,2024-04-09 12:03:25+00:00,False
DULsYlbDRcY,3822343912250218264,DULsYlbDRcY,Video,clips,https://www.instagram.com/p/DULsYlbDRcY/,playapex,Apex Legends,8672154996,https://www.instagram.com/playapex,"Gotcha 😆

#ApexLegends",['ApexLegends'],[],8336.0,157.0,8493.0,2026-01-31 17:02:19+00:00,False
DUEO9R7lxz0,3820244167709629684,DUEO9R7lxz0,Video,clips,https://www.instagram.com/p/DUEO9R7lxz0/,playapex,Apex Legends,8672154996,https://www.instagram.com/playapex,"A peek behind the scenes 👀

#Mocap #ApexLegends","['Mocap', 'ApexLegends']",[],22193.0,216.0,22409.0,2026-01-28 19:30:41+00:00,False
DT-_Zy5ktp_,3818768383626893951,DT-_Zy5ktp_,Sidecar,,https://www.instagram.com/p/DT-_Zy5ktp_/,playapex,Apex Legends,8672154996,https://www.instagram.com/playapex,"Your month = Your fight 🤞🏽

#apexlegends",['apexlegends'],[],23847.0,873.0,24720.0,2026-01-26 18:38:07+00:00,False
DT0yMHklMDR,3815895519378850001,DT0yMHklMDR,Video,clips,https://www.instagram.com/p/DT0yMHklMDR/,playapex,Apex Legends,8672154996,https://www.instagram.com/playapex,"My method is only controversial to those who lack imagination ⛽

#apexlegends",['apexlegends'],[],7129.0,137.0,7266.0,2026-01-22 19:30:38+00:00,False
DTvvdi2CrPM,3814476147870839756,DTvvdi2CrPM,Video,clips,https://www.instagram.com/p/DTvvdi2CrPM/,playapex,Apex Legends,8672154996,https://www.instagram.com/playapex,"Don't forget to snatch a Sakura Nessie 🌸  before its too late! 

(Live on the playapexshop.com until 1/27)

#apexlegends #algs #nessieapexlegends","['apexlegends', 'algs', 'nessieapexlegends']",[],7983.0,63.0,8046.0,2026-01-20 20:30:40+00:00,False
DTtAdRwE4wM,3813706471377701900,DTtAdRwE4wM,Video,clips,https://www.instagram.com/p/DTtAdRwE4wM/,playapex,Apex Legends,8672154996,https://www.instagram.com/playapex,"Too Tuff 😮‍💨 @yeety_beefy

#ApexLegends",['ApexLegends'],['yeety_beefy'],7564.0,89.0,7653.0,2026-01-19 19:02:17+00:00,False
DTIo3S0lAca,3803469606955517722,DTIo3S0lAca,Video,clips,https://www.instagram.com/p/DTIo3S0lAca/,playapex,Apex Legends,8672154996,https://www.instagram.com/playapex,"Snow on the ground. Hoverboards in the air.

Tomorrow. Dress warm.",[],[],16595.0,511.0,17106.0,2026-01-05 16:02:58+00:00,False
DTwHi2hDPv1,3814582065707154421,DTwHi2hDPv1,Video,clips,https://www.instagram.com/p/DTwHi2hDPv1/,playapexesports,Apex Legends Esports,75266933825,https://www.instagram.com/playapex,The attention to detail is everything 🤩 #cosplay #apex #apexlegends #apexclips #apexlegendsclips,"['cosplay', 'apex', 'apexlegends', 'apexclips', 'apexlegendsclips']",[],46748.0,954.0,47702.0,2026-01-21 00:00:00+00:00,False
DTqzsqojBpH,3813087404329015879,DTqzsqojBpH,Video,clips,https://www.instagram.com/p/DTqzsqojBpH/,playapexesports,Apex Legends Esports,75266933825,https://www.instagram.com/playapex,"Pick your Legend... 👏

Gibraltar 🐻‍❄️ @solomon_taisa 
Wattson ⚡ @kipi_84 
Wraith 🕳️ @ta_bu_co_0113 
Mirage 🎭 _.raso._
Valkyrie 🚀 @maokoushi 
Horizon 🌀 @7kureha7 
Octane 💨 @kyohe_solomonstudio 

#algs #apexlegends #apex #apexclips #cosplay #apexlegendscommunity","['algs', 'apexlegends', 'apex', 'apexclips', 'cosplay', 'apexlegendscommunity']","['solomon_taisa', 'kipi_84', 'ta_bu_co_0113', 'maokoushi', '7kureha7', 'kyohe_solomonstudio']",13483.0,86.0,13569.0,2026-01-18 22:40:33+00:00,False
DTpp-U8DNve,3812763162542660574,DTpp-U8DNve,Video,clips,https://www.instagram.com/p/DTpp-U8DNve/,playapexesports,Apex Legends Esports,75266933825,https://www.instagram.com/playapex,"THIS celebration!! 🏆 Wait for it 🏃💨 
#algs #apexlegends #apex #gaming #esports","['algs', 'apexlegends', 'apex', 'gaming', 'esports']",[],4436.0,78.0,4514.0,2026-01-18 11:51:42+00:00,False
DUHDL7PEzfI,3821036822504617928,DUHDL7PEzfI,Video,clips,https://www.instagram.com/p/DUHDL7PEzfI/,playoverwatch,Overwatch,3185509068,https://www.instagram.com/playoverwatch,"Gimme that 🫵

Jump into Competitive and earn your Season 20 Drives Signature TOMORROW 🏆

#overwatch2 #overwatch #gaming","['overwatch2', 'overwatch', 'gaming']",[],15963.0,428.0,16391.0,2026-01-29 21:45:35+00:00,False
DUEpmu_jR-2,3820361365622431670,DUEpmu_jR-2,Video,clips,https://www.instagram.com/p/DUEpmu_jR-2/,playoverwatch,Overwatch,3185509068,https://www.instagram.com/playoverwatch,"All this talk about Talon got us feeling a bit nostalgic 👊

Brush up on your Overwatch knowledge today with our updated Lore Playlist on YouTube ✨

📺: Link in bio",[],[],21853.0,413.0,22266.0,2026-01-28 23:23:34+00:00,False
DUD94ScEZdC,3820169057866454850,DUD94ScEZdC,Video,clips,https://www.instagram.com/p/DUD94ScEZdC/,playoverwatch,Overwatch,3185509068,https://www.instagram.com/playoverwatch,"Vendetta didn’t come to talk, she came to take what’s rightfully hers ⚔️

Join Vendetta as she comes face to face with Talon’s sinister financier, Maximilien, in our newest short story, ‘Vested Interests’ 🔥

#overwatch2 #overwatch #gaming","['overwatch2', 'overwatch', 'gaming']",[],38118.0,765.0,38883.0,2026-01-28 17:01:55+00:00,False
DUBY59RkVkz,3819443494906321203,DUBY59RkVkz,Video,clips,https://www.instagram.com/p/DUBY59RkVkz/,playoverwatch,Overwatch,3185509068,https://www.instagram.com/playoverwatch,"SPOTLIGHT. IS. BACK. 🤯🎉

Join us as the team shares what’s next for Overwatch during our 2026 Spotlight Event LIVE Feb 4 at 10am PST 🗓️

#overwatch2 #overwatch #gaming","['overwatch2', 'overwatch', 'gaming']",[],28600.0,548.0,29148.0,2026-01-27 17:00:10+00:00,False
DT3VaZ9AK8V,3816613382769913621,DT3VaZ9AK8V,Video,clips,https://www.instagram.com/p/DT3VaZ9AK8V/,playoverwatch,Overwatch,3185509068,https://www.instagram.com/playoverwatch,"Your beloved “Hero Shooter” needed a villainous upgrade.

#overwatch2 #overwatch #gaming","['overwatch2', 'overwatch', 'gaming']",[],56405.0,1604.0,58009.0,2026-01-23 19:17:00+00:00,False
DT3UpGNjVQ5,3816609994318369849,DT3UpGNjVQ5,Video,clips,https://www.instagram.com/p/DT3UpGNjVQ5/,playoverwatch,Overwatch,3185509068,https://www.instagram.com/playoverwatch,"Where are your heroes now?

#overwatch2 #overwatch #gaming","['overwatch2', 'overwatch', 'gaming']",[],66696.0,1600.0,68296.0,2026-01-23 19:10:05+00:00,False
DTx8azmEXac,3815096084256093852,DTx8azmEXac,Video,clips,https://www.instagram.com/p/DTx8azmEXac/,playoverwatch,Overwatch,3185509068,https://www.instagram.com/playoverwatch,"Freja’s search for Emre may leave her with more questions than answers 🔎

Join Olivia Le Andersen, voice actor for Freja, for a reading of our newest comic, ‘Search & Destroy’ 🏹

#overwatch2 #overwatch #gaming","['overwatch2', 'overwatch', 'gaming']",[],20854.0,378.0,21232.0,2026-01-21 17:02:51+00:00,False
DRxNUuBkce7,3778860160753190843,DRxNUuBkce7,Video,clips,https://www.instagram.com/p/DRxNUuBkce7/,playoverwatch,Overwatch,3185509068,https://www.instagram.com/playoverwatch,"Peace and quiet are a thing of the past with the arrival of Vendetta! 😤

⚔️ New Damage Hero: Vendetta
🏟️ Doomfist & Wuyang in Stadium
🤠 Divine Desperado Cassidy Mythic Skin
❄️ Return of Winter Wonderland

All this and more arrive when Season 20: Vendetta starts Dec 9 🐺

#overwatch2 #overwatch #gaming","['overwatch2', 'overwatch', 'gaming']",[],31977.0,793.0,32770.0,2025-12-02 17:08:06+00:00,False
DRKlXZCkkgb,3767988373404403739,DRKlXZCkkgb,Video,clips,https://www.instagram.com/p/DRKlXZCkkgb/,playoverwatch,Overwatch,3185509068,https://www.instagram.com/playoverwatch,"You wanted a new hero? Tough luck ⚔️

Find out what Vendetta lost and what she’s willing to do to get it all back in our newest Hero Trailer, ‘La Lupa.’ 🐺

#overwatch2 #overwatch #gaming","['overwatch2', 'overwatch', 'gaming']",[],95676.0,2428.0,98104.0,2025-11-17 17:08:05+00:00,False
DUJHghykpMK,3821618780431356682,DUJHghykpMK,Sidecar,,https://www.instagram.com/p/DUJHghykpMK/,playstation,PlayStation,9766379,https://www.instagram.com/playstation,"Share of the Week speeds up #PSshare #PSBlog

Next week's theme: Rustic","['PSshare', 'PSBlog']",[],26602.0,91.0,26693.0,2026-01-30 17:01:21+00:00,False
DUGOFiggbVy,3820803287171577202,DUGOFiggbVy,Video,clips,https://www.instagram.com/p/DUGOFiggbVy/,playstation,PlayStation,9766379,https://www.instagram.com/playstation,"Climb on! Cairn is out today on PS5 🧗🏽‍♀️

Reach new heights with these climbing techniques",[],[],21259.0,241.0,21500.0,2026-01-29 14:01:34+00:00,False
DUEQ4QDEm8K,3820252618183307018,DUEQ4QDEm8K,Video,clips,https://www.instagram.com/p/DUEQ4QDEm8K/,playstation,PlayStation,9766379,https://www.instagram.com/playstation,"Ridge Racer, a day-one hit from the original PlayStation, is now available in the PlayStation Plus Classics Catalog.

This enhanced version includes up-rendering, rewind, quick save, and custom video filters.",[],[],14264.0,324.0,14588.0,2026-01-28 19:47:21+00:00,False
DUD6dBkkvL0,3820153990190134004,DUD6dBkkvL0,Image,,https://www.instagram.com/p/DUD6dBkkvL0/,playstation,PlayStation,9766379,https://www.instagram.com/playstation,"Your PlayStation Plus Monthly Games for February:

🥊 Undisputed
🫧 Subnautica: Below Zero
🌱 Ultros
 🛫 Ace Combat 7: Skies Unknown

More details at PS Blog.",[],[],78283.0,2123.0,80406.0,2026-01-28 16:31:05+00:00,False
DT_WOUZkqgJ,3818868750033266697,DT_WOUZkqgJ,Video,clips,https://www.instagram.com/p/DT_WOUZkqgJ/,playstation,PlayStation,9766379,https://www.instagram.com/playstation,Atsu can only defeat the Yōtei Six after mastering these weapons. Which is your go to? #GhostOfYotei,['GhostOfYotei'],[],17228.0,477.0,17705.0,2026-01-26 21:58:14+00:00,False
DT3F-_6khdk,3816545528688285540,DT3F-_6khdk,Sidecar,,https://www.instagram.com/p/DT3F-_6khdk/,playstation,PlayStation,9766379,https://www.instagram.com/playstation,"Share of the Week captures portraits from Clair Obscur: Expedition 33: #PSshare #PSBlog 

Next week's theme: Speed","['PSshare', 'PSBlog']",[],44487.0,347.0,44834.0,2026-01-23 17:01:42+00:00,False
DT0hDZyjJnL,3815820153674570187,DT0hDZyjJnL,Video,clips,https://www.instagram.com/p/DT0hDZyjJnL/,playstation,PlayStation,9766379,https://www.instagram.com/playstation,"The Marathon Collector’s Edition launches March 5, including:

✅ 1/6-scale Thief Runner Shell statue
✅ Miniature WeaveWorm
✅ Digital rewards
✅ And more

Full details on the collectibles inspired by Sekiguchi Genetics’ shell-weaving process via the 🔗 in bio.",[],[],15899.0,286.0,16185.0,2026-01-22 17:00:50+00:00,False
DTvlKjdgRtD,3814430862397741891,DTvlKjdgRtD,Image,,https://www.instagram.com/p/DTvlKjdgRtD/,playstation,PlayStation,9766379,https://www.instagram.com/playstation,"PlayStation Plus Extra and Premium welcome a host of games this January:

🕯️ Resident Evil Village
🐉 Like a Dragon: Infinite Wealth
🏎️ Expeditions: A MudRunner Game
🤫 A Quiet Place: The Road Ahead

All and more are available today via the 🔗 in bio.",[],[],43247.0,337.0,43584.0,2026-01-20 19:00:15+00:00,False
